131  14.655  0.016  fsubbfrmaster029.fits
132  14.327  0.012  fsubbfrmaster029.fits
133  12.604  0.004  fsubbfrmaster029.fits
134  15.060  0.021  fsubbfrmaster029.fits
135  14.327  0.012  fsubbfrmaster029.fits
136  11.566  0.002  fsubbfrmaster029.fits
137  15.445  0.030  fsubbfrmaster029.fits
138  12.621  0.004  fsubbfrmaster029.fits
139  11.560  0.002  fsubbfrmaster029.fits
140  12.319  0.003  fsubbfrmaster029.fits
141  13.951  0.009  fsubbfrmaster029.fits
142  13.551  0.007  fsubbfrmaster029.fits
143  13.140  0.006  fsubbfrmaster029.fits
144  14.413  0.013  fsubbfrmaster029.fits
145  14.409  0.013  fsubbfrmaster029.fits
146  12.410  0.004  fsubbfrmaster029.fits
147  13.867  0.009  fsubbfrmaster029.fits
148  10.821  0.002  fsubbfrmaster029.fits
149  12.460  0.004  fsubbfrmaster029.fits
150  13.611  0.007  fsubbfrmaster029.fits
151  16.182  0.057  fsubbfrmaster036.fits
152  13.647  0.008  fsubbfrmaster036.fits
153  13.070  0.005  fsubbfrmaster036.fits
154  12.611  0.004  fsubbfrmaster036.fits
155  13.305  0.006  fsubbfrmaster036.fits
156  13.629  0.008  fsubbfrmaster036.fits
157  12.723  0.005  fsubbfrmaster036.fits
158  13.303  0.006  fsubbfrmaster036.fits
159  13.101  0.006  fsubbfrmaster036.fits
160  13.997  0.010  fsubbfrmaster036.fits
161  14.690  0.016  fsubbfrmaster036.fits
162  14.356  0.012  fsubbfrmaster036.fits
163  12.601  0.004  fsubbfrmaster036.fits
164  15.055  0.022  fsubbfrmaster036.fits
165  14.341  0.012  fsubbfrmaster036.fits
166  11.538  0.002  fsubbfrmaster036.fits
167  15.437  0.025  fsubbfrmaster036.fits
168  12.595  0.004  fsubbfrmaster036.fits
169  11.595  0.002  fsubbfrmaster036.fits
170  12.328  0.004  fsubbfrmaster036.fits
171  13.971  0.009  fsubbfrmaster036.fits
172  13.593  0.007  fsubbfrmaster036.fits
173  13.114  0.005  fsubbfrmaster036.fits
174  14.389  0.014  fsubbfrmaster036.fits
175  14.404  0.013  fsubbfrmaster036.fits
176  12.397  0.004  fsubbfrmaster036.fits
177  13.943  0.010  fsubbfrmaster036.fits
178  10.841  0.002  fsubbfrmaster036.fits
179  12.484  0.004  fsubbfrmaster036.fits
180  13.613  0.008  fsubbfrmaster036.fits
181  16.053  0.040  fsubbfrmaster043.fits
182  13.643  0.007  fsubbfrmaster043.fits
183  13.010  0.005  fsubbfrmaster043.fits
184  12.620  0.004  fsubbfrmaster043.fits
185  13.299  0.006  fsubbfrmaster043.fits
186  13.637  0.007  fsubbfrmaster043.fits
187  12.701  0.004  fsubbfrmaster043.fits
188  13.301  0.006  fsubbfrmaster043.fits
189  13.089  0.005  fsubbfrmaster043.fits
190  13.955  0.009  fsubbfrmaster043.fits
191  14.660  0.014  fsubbfrmaster043.fits
192  14.306  0.011  fsubbfrmaster043.fits
193  12.601  0.004  fsubbfrmaster043.fits
194  15.019  0.018  fsubbfrmaster043.fits
195  14.330  0.011  fsubbfrmaster043.fits
196  11.507  0.002  fsubbfrmaster043.fits
197  15.256  0.023  fsubbfrmaster043.fits
198  12.604  0.004  fsubbfrmaster043.fits
199  11.537  0.002  fsubbfrmaster043.fits
200  12.333  0.004  fsubbfrmaster043.fits
201  13.937  0.009  fsubbfrmaster043.fits
202  13.558  0.007  fsubbfrmaster043.fits
203  13.119  0.005  fsubbfrmaster043.fits
204  14.361  0.011  fsubbfrmaster043.fits
205  14.386  0.012  fsubbfrmaster043.fits
206  12.389  0.004  fsubbfrmaster043.fits
207  13.828  0.009  fsubbfrmaster043.fits
208  10.836  0.002  fsubbfrmaster043.fits
209  12.448  0.004  fsubbfrmaster043.fits
210  13.632  0.007  fsubbfrmaster043.fits
211  16.039  0.056  fsubbfrmaster050.fits
212  13.634  0.008  fsubbfrmaster050.fits
213  13.051  0.006  fsubbfrmaster050.fits
214  12.601  0.004  fsubbfrmaster050.fits
215  13.282  0.006  fsubbfrmaster050.fits
216  13.629  0.008  fsubbfrmaster050.fits
217  12.698  0.004  fsubbfrmaster050.fits
218  13.282  0.006  fsubbfrmaster050.fits
219  13.102  0.005  fsubbfrmaster050.fits
220  13.995  0.011  fsubbfrmaster050.fits
221  14.714  0.018  fsubbfrmaster050.fits
222  14.371  0.014  fsubbfrmaster050.fits
223  12.645  0.004  fsubbfrmaster050.fits
224  15.035  0.023  fsubbfrmaster050.fits
225  14.346  0.014  fsubbfrmaster050.fits
226  11.488  0.002  fsubbfrmaster050.fits
227  15.176  0.024  fsubbfrmaster050.fits
228  12.606  0.004  fsubbfrmaster050.fits
229  11.502  0.002  fsubbfrmaster050.fits
230  12.317  0.003  fsubbfrmaster050.fits
231  13.942  0.009  fsubbfrmaster050.fits
232  13.563  0.008  fsubbfrmaster050.fits
233  13.113  0.006  fsubbfrmaster050.fits
234  14.380  0.013  fsubbfrmaster050.fits
235  14.388  0.014  fsubbfrmaster050.fits
236  12.380  0.004  fsubbfrmaster050.fits
237  13.921  0.009  fsubbfrmaster050.fits
238  10.747  0.002  fsubbfrmaster050.fits
239  12.484  0.004  fsubbfrmaster050.fits
240  13.615  0.007  fsubbfrmaster050.fits
241  15.949  0.044  fsubbfrmaster057.fits
242  13.668  0.007  fsubbfrmaster057.fits
243  13.023  0.005  fsubbfrmaster057.fits
244  12.601  0.004  fsubbfrmaster057.fits
245  13.280  0.006  fsubbfrmaster057.fits
246  13.638  0.008  fsubbfrmaster057.fits
247  12.675  0.004  fsubbfrmaster057.fits
248  13.289  0.006  fsubbfrmaster057.fits
249  13.071  0.005  fsubbfrmaster057.fits
250  13.986  0.010  fsubbfrmaster057.fits
251  14.659  0.015  fsubbfrmaster057.fits
252  14.345  0.013  fsubbfrmaster057.fits
253  12.638  0.004  fsubbfrmaster057.fits
254  15.057  0.022  fsubbfrmaster057.fits
255  14.364  0.013  fsubbfrmaster057.fits
256  11.488  0.002  fsubbfrmaster057.fits
257  15.009  0.022  fsubbfrmaster057.fits
258  12.610  0.004  fsubbfrmaster057.fits
259  11.517  0.002  fsubbfrmaster057.fits
260  12.319  0.003  fsubbfrmaster057.fits
261  13.944  0.010  fsubbfrmaster057.fits
262  13.546  0.007  fsubbfrmaster057.fits
263  13.105  0.006  fsubbfrmaster057.fits
264  14.380  0.011  fsubbfrmaster057.fits
265  14.386  0.013  fsubbfrmaster057.fits
266  12.380  0.004  fsubbfrmaster057.fits
267  13.830  0.008  fsubbfrmaster057.fits
268  10.719  0.002  fsubbfrmaster057.fits
269  12.496  0.004  fsubbfrmaster057.fits
270  13.591  0.007  fsubbfrmaster057.fits
271  15.838  0.036  fsubbfrmaster064.fits
272  13.677  0.007  fsubbfrmaster064.fits
273  13.042  0.005  fsubbfrmaster064.fits
274  12.607  0.004  fsubbfrmaster064.fits
275  13.282  0.006  fsubbfrmaster064.fits
276  13.640  0.007  fsubbfrmaster064.fits
277  12.690  0.004  fsubbfrmaster064.fits
278  13.288  0.006  fsubbfrmaster064.fits
279  13.103  0.005  fsubbfrmaster064.fits
280  13.964  0.009  fsubbfrmaster064.fits
281  14.655  0.014  fsubbfrmaster064.fits
282  14.354  0.011  fsubbfrmaster064.fits
283  12.568  0.004  fsubbfrmaster064.fits
284  15.061  0.018  fsubbfrmaster064.fits
285  14.326  0.011  fsubbfrmaster064.fits
286  11.484  0.002  fsubbfrmaster064.fits
287  15.347  0.026  fsubbfrmaster064.fits
288  12.594  0.004  fsubbfrmaster064.fits
289  11.569  0.002  fsubbfrmaster064.fits
290  12.305  0.003  fsubbfrmaster064.fits
291  13.960  0.009  fsubbfrmaster064.fits
292  13.556  0.007  fsubbfrmaster064.fits
293  13.109  0.005  fsubbfrmaster064.fits
294  14.370  0.012  fsubbfrmaster064.fits
295  14.383  0.012  fsubbfrmaster064.fits
296  12.369  0.004  fsubbfrmaster064.fits
297  13.912  0.010  fsubbfrmaster064.fits
298  10.798  0.002  fsubbfrmaster064.fits
299  12.470  0.004  fsubbfrmaster064.fits
300  13.615  0.007  fsubbfrmaster064.fits
301  15.875  0.038  fsubbfrmaster071.fits
302  13.650  0.007  fsubbfrmaster071.fits
303  13.021  0.005  fsubbfrmaster071.fits
304  12.597  0.004  fsubbfrmaster071.fits
305  13.291  0.006  fsubbfrmaster071.fits
306  13.638  0.008  fsubbfrmaster071.fits
307  12.668  0.004  fsubbfrmaster071.fits
308  13.282  0.006  fsubbfrmaster071.fits
309  13.094  0.005  fsubbfrmaster071.fits
310  13.939  0.010  fsubbfrmaster071.fits
311  14.644  0.014  fsubbfrmaster071.fits
312  14.332  0.012  fsubbfrmaster071.fits
313  12.587  0.004  fsubbfrmaster071.fits
314  15.069  0.021  fsubbfrmaster071.fits
315  14.353  0.012  fsubbfrmaster071.fits
316  11.439  0.002  fsubbfrmaster071.fits
317  15.271  0.027  fsubbfrmaster071.fits
318  12.607  0.004  fsubbfrmaster071.fits
319  11.506  0.002  fsubbfrmaster071.fits
320  12.320  0.004  fsubbfrmaster071.fits
321  13.936  0.009  fsubbfrmaster071.fits
322  13.540  0.007  fsubbfrmaster071.fits
323  13.104  0.006  fsubbfrmaster071.fits
324  14.360  0.011  fsubbfrmaster071.fits
325  14.374  0.013  fsubbfrmaster071.fits
326  12.362  0.004  fsubbfrmaster071.fits
327  13.894  0.009  fsubbfrmaster071.fits
328  10.741  0.002  fsubbfrmaster071.fits
329  12.456  0.004  fsubbfrmaster071.fits
330  13.614  0.007  fsubbfrmaster071.fits
331  15.868  0.038  fsubbfrmaster078.fits
332  13.697  0.008  fsubbfrmaster078.fits
333  13.030  0.005  fsubbfrmaster078.fits
334  12.577  0.004  fsubbfrmaster078.fits
335  13.276  0.006  fsubbfrmaster078.fits
336  13.668  0.007  fsubbfrmaster078.fits
337  12.672  0.004  fsubbfrmaster078.fits
338  13.296  0.006  fsubbfrmaster078.fits
339  13.082  0.005  fsubbfrmaster078.fits
340  14.028  0.010  fsubbfrmaster078.fits
341  14.752  0.017  fsubbfrmaster078.fits
342  14.364  0.012  fsubbfrmaster078.fits
343  12.648  0.004  fsubbfrmaster078.fits
344  15.009  0.020  fsubbfrmaster078.fits
345  14.406  0.012  fsubbfrmaster078.fits
346  11.340  0.002  fsubbfrmaster078.fits
347  14.629  0.014  fsubbfrmaster078.fits
348  12.589  0.004  fsubbfrmaster078.fits
349  11.509  0.002  fsubbfrmaster078.fits
350  12.323  0.003  fsubbfrmaster078.fits
351  13.923  0.009  fsubbfrmaster078.fits
352  13.539  0.007  fsubbfrmaster078.fits
353  13.096  0.005  fsubbfrmaster078.fits
354  14.423  0.012  fsubbfrmaster078.fits
355  14.386  0.013  fsubbfrmaster078.fits
356  12.365  0.004  fsubbfrmaster078.fits
357  13.854  0.009  fsubbfrmaster078.fits
358  10.529  0.001  fsubbfrmaster078.fits
359  12.518  0.004  fsubbfrmaster078.fits
360  13.619  0.007  fsubbfrmaster078.fits
361  15.809  0.045  fsubbfrmaster085.fits
362  13.704  0.009  fsubbfrmaster085.fits
363  13.043  0.005  fsubbfrmaster085.fits
364  12.616  0.004  fsubbfrmaster085.fits
365  13.291  0.006  fsubbfrmaster085.fits
366  13.661  0.008  fsubbfrmaster085.fits
367  12.691  0.004  fsubbfrmaster085.fits
368  13.275  0.006  fsubbfrmaster085.fits
369  13.098  0.005  fsubbfrmaster085.fits
370  14.030  0.010  fsubbfrmaster085.fits
371  14.704  0.016  fsubbfrmaster085.fits
372  14.357  0.012  fsubbfrmaster085.fits
373  12.621  0.004  fsubbfrmaster085.fits
374  15.054  0.022  fsubbfrmaster085.fits
375  14.368  0.012  fsubbfrmaster085.fits
376  11.314  0.002  fsubbfrmaster085.fits
377  14.274  0.012  fsubbfrmaster085.fits
378  12.607  0.004  fsubbfrmaster085.fits
379  11.478  0.002  fsubbfrmaster085.fits
380  12.292  0.003  fsubbfrmaster085.fits
381  13.949  0.009  fsubbfrmaster085.fits
382  13.578  0.007  fsubbfrmaster085.fits
383  13.144  0.006  fsubbfrmaster085.fits
384  14.363  0.013  fsubbfrmaster085.fits
385  14.394  0.012  fsubbfrmaster085.fits
386  12.374  0.004  fsubbfrmaster085.fits
387  13.760  0.008  fsubbfrmaster085.fits
388  10.556  0.001  fsubbfrmaster085.fits
389  12.470  0.004  fsubbfrmaster085.fits
390  13.597  0.008  fsubbfrmaster085.fits
391  15.862  0.038  fsubbfrmaster092.fits
392  13.780  0.008  fsubbfrmaster092.fits
393  13.061  0.005  fsubbfrmaster092.fits
394  12.621  0.004  fsubbfrmaster092.fits
395  13.307  0.006  fsubbfrmaster092.fits
396  13.643  0.008  fsubbfrmaster092.fits
397  12.720  0.004  fsubbfrmaster092.fits
398  13.303  0.006  fsubbfrmaster092.fits
399  13.106  0.005  fsubbfrmaster092.fits
400  14.082  0.011  fsubbfrmaster092.fits
401  14.788  0.015  fsubbfrmaster092.fits
402  14.447  0.013  fsubbfrmaster092.fits
403  12.703  0.004  fsubbfrmaster092.fits
404  14.996  0.020  fsubbfrmaster092.fits
405  14.475  0.013  fsubbfrmaster092.fits
406  11.444  0.002  fsubbfrmaster092.fits
407  15.061  0.023  fsubbfrmaster092.fits
408  12.618  0.004  fsubbfrmaster092.fits
409  11.480  0.002  fsubbfrmaster092.fits
410  12.284  0.003  fsubbfrmaster092.fits
411  13.958  0.009  fsubbfrmaster092.fits
412  13.567  0.007  fsubbfrmaster092.fits
413  13.169  0.006  fsubbfrmaster092.fits
414  14.455  0.013  fsubbfrmaster092.fits
415  14.410  0.013  fsubbfrmaster092.fits
416  12.371  0.004  fsubbfrmaster092.fits
417  13.966  0.009  fsubbfrmaster092.fits
418  10.617  0.001  fsubbfrmaster092.fits
419  12.543  0.004  fsubbfrmaster092.fits
420  13.622  0.007  fsubbfrmaster092.fits
421  15.798  0.038  fsubbfrmaster099.fits
422  13.702  0.008  fsubbfrmaster099.fits
423  13.013  0.005  fsubbfrmaster099.fits
424  12.589  0.004  fsubbfrmaster099.fits
425  13.275  0.006  fsubbfrmaster099.fits
426  13.658  0.008  fsubbfrmaster099.fits
427  12.659  0.004  fsubbfrmaster099.fits
428  13.313  0.006  fsubbfrmaster099.fits
429  13.083  0.005  fsubbfrmaster099.fits
430  14.058  0.011  fsubbfrmaster099.fits
431  14.753  0.017  fsubbfrmaster099.fits
432  14.381  0.013  fsubbfrmaster099.fits
433  12.676  0.004  fsubbfrmaster099.fits
434  15.005  0.022  fsubbfrmaster099.fits
435  14.433  0.014  fsubbfrmaster099.fits
436  11.459  0.002  fsubbfrmaster099.fits
437  15.261  0.023  fsubbfrmaster099.fits
438  12.571  0.004  fsubbfrmaster099.fits
439  11.503  0.002  fsubbfrmaster099.fits
440  12.324  0.004  fsubbfrmaster099.fits
441  13.944  0.009  fsubbfrmaster099.fits
442  13.562  0.007  fsubbfrmaster099.fits
443  13.115  0.006  fsubbfrmaster099.fits
444  14.434  0.012  fsubbfrmaster099.fits
445  14.416  0.013  fsubbfrmaster099.fits
446  12.341  0.004  fsubbfrmaster099.fits
447  13.981  0.009  fsubbfrmaster099.fits
448  10.664  0.002  fsubbfrmaster099.fits
449  12.537  0.004  fsubbfrmaster099.fits
450  13.617  0.008  fsubbfrmaster099.fits
451  15.747  0.040  fsubbfrmaster106.fits
452  13.661  0.008  fsubbfrmaster106.fits
453  13.055  0.006  fsubbfrmaster106.fits
454  12.611  0.004  fsubbfrmaster106.fits
455  13.294  0.006  fsubbfrmaster106.fits
456  13.637  0.008  fsubbfrmaster106.fits
457  12.684  0.004  fsubbfrmaster106.fits
458  13.263  0.006  fsubbfrmaster106.fits
459  13.062  0.005  fsubbfrmaster106.fits
460  13.994  0.010  fsubbfrmaster106.fits
461  14.675  0.015  fsubbfrmaster106.fits
462  14.335  0.012  fsubbfrmaster106.fits
463  12.606  0.004  fsubbfrmaster106.fits
464  15.021  0.022  fsubbfrmaster106.fits
465  14.332  0.012  fsubbfrmaster106.fits
466  11.404  0.002  fsubbfrmaster106.fits
467  15.241  0.026  fsubbfrmaster106.fits
468  12.597  0.004  fsubbfrmaster106.fits
469  11.489  0.002  fsubbfrmaster106.fits
470  12.286  0.003  fsubbfrmaster106.fits
471  13.924  0.009  fsubbfrmaster106.fits
472  13.555  0.007  fsubbfrmaster106.fits
473  13.114  0.005  fsubbfrmaster106.fits
474  14.359  0.012  fsubbfrmaster106.fits
475  14.362  0.012  fsubbfrmaster106.fits
476  12.382  0.004  fsubbfrmaster106.fits
477  13.813  0.008  fsubbfrmaster106.fits
478  10.710  0.002  fsubbfrmaster106.fits
479  12.467  0.004  fsubbfrmaster106.fits
480  13.593  0.007  fsubbfrmaster106.fits
481  15.599  0.032  fsubbfrmaster113.fits
482  13.607  0.007  fsubbfrmaster113.fits
483  13.047  0.005  fsubbfrmaster113.fits
484  12.605  0.004  fsubbfrmaster113.fits
485  13.247  0.006  fsubbfrmaster113.fits
486  13.616  0.008  fsubbfrmaster113.fits
487  12.644  0.004  fsubbfrmaster113.fits
488  13.230  0.006  fsubbfrmaster113.fits
489  13.048  0.005  fsubbfrmaster113.fits
490  13.933  0.009  fsubbfrmaster113.fits
491  14.625  0.014  fsubbfrmaster113.fits
492  14.297  0.011  fsubbfrmaster113.fits
493  12.578  0.004  fsubbfrmaster113.fits
494  14.989  0.021  fsubbfrmaster113.fits
495  14.343  0.012  fsubbfrmaster113.fits
496  11.466  0.002  fsubbfrmaster113.fits
497  15.386  0.028  fsubbfrmaster113.fits
498  12.593  0.004  fsubbfrmaster113.fits
499  11.514  0.002  fsubbfrmaster113.fits
500  12.285  0.003  fsubbfrmaster113.fits
501  13.913  0.008  fsubbfrmaster113.fits
502  13.557  0.007  fsubbfrmaster113.fits
503  13.096  0.005  fsubbfrmaster113.fits
504  14.387  0.012  fsubbfrmaster113.fits
505  14.348  0.012  fsubbfrmaster113.fits
506  12.380  0.004  fsubbfrmaster113.fits
507  13.833  0.009  fsubbfrmaster113.fits
508  10.778  0.002  fsubbfrmaster113.fits
509  12.448  0.004  fsubbfrmaster113.fits
510  13.553  0.007  fsubbfrmaster113.fits
511  15.705  0.035  fsubbfrmaster120.fits
512  13.616  0.007  fsubbfrmaster120.fits
513  13.045  0.005  fsubbfrmaster120.fits
514  12.611  0.004  fsubbfrmaster120.fits
515  13.254  0.006  fsubbfrmaster120.fits
516  13.626  0.008  fsubbfrmaster120.fits
517  12.646  0.004  fsubbfrmaster120.fits
518  13.248  0.006  fsubbfrmaster120.fits
519  13.058  0.005  fsubbfrmaster120.fits
520  13.928  0.009  fsubbfrmaster120.fits
521  14.595  0.014  fsubbfrmaster120.fits
522  14.333  0.011  fsubbfrmaster120.fits
523  12.574  0.004  fsubbfrmaster120.fits
524  14.992  0.019  fsubbfrmaster120.fits
525  14.316  0.012  fsubbfrmaster120.fits
526  11.421  0.002  fsubbfrmaster120.fits
527  15.390  0.028  fsubbfrmaster120.fits
528  12.589  0.004  fsubbfrmaster120.fits
529  11.512  0.002  fsubbfrmaster120.fits
530  12.293  0.003  fsubbfrmaster120.fits
531  13.893  0.008  fsubbfrmaster120.fits
532  13.549  0.007  fsubbfrmaster120.fits
533  13.090  0.005  fsubbfrmaster120.fits
534  14.388  0.013  fsubbfrmaster120.fits
535  14.336  0.012  fsubbfrmaster120.fits
536  12.377  0.004  fsubbfrmaster120.fits
537  13.855  0.009  fsubbfrmaster120.fits
538  10.795  0.002  fsubbfrmaster120.fits
539  12.448  0.004  fsubbfrmaster120.fits
540  13.554  0.007  fsubbfrmaster120.fits
541  15.786  0.042  fsubbfrmaster127.fits
542  13.651  0.008  fsubbfrmaster127.fits
543  13.042  0.005  fsubbfrmaster127.fits
544  12.613  0.004  fsubbfrmaster127.fits
545  13.277  0.006  fsubbfrmaster127.fits
546  13.627  0.007  fsubbfrmaster127.fits
547  12.661  0.004  fsubbfrmaster127.fits
548  13.238  0.006  fsubbfrmaster127.fits
549  13.047  0.005  fsubbfrmaster127.fits
550  13.942  0.009  fsubbfrmaster127.fits
551  14.639  0.015  fsubbfrmaster127.fits
552  14.339  0.012  fsubbfrmaster127.fits
553  12.611  0.004  fsubbfrmaster127.fits
554  15.006  0.021  fsubbfrmaster127.fits
555  14.350  0.011  fsubbfrmaster127.fits
556  11.367  0.002  fsubbfrmaster127.fits
557  15.077  0.020  fsubbfrmaster127.fits
558  12.576  0.004  fsubbfrmaster127.fits
559  11.496  0.002  fsubbfrmaster127.fits
560  12.285  0.003  fsubbfrmaster127.fits
561  13.921  0.010  fsubbfrmaster127.fits
562  13.548  0.007  fsubbfrmaster127.fits
563  13.080  0.005  fsubbfrmaster127.fits
564  14.338  0.013  fsubbfrmaster127.fits
565  14.362  0.011  fsubbfrmaster127.fits
566  12.377  0.004  fsubbfrmaster127.fits
567  13.832  0.008  fsubbfrmaster127.fits
568  10.695  0.002  fsubbfrmaster127.fits
569  12.480  0.004  fsubbfrmaster127.fits
570  13.559  0.007  fsubbfrmaster127.fits
571  15.722  0.036  fsubbfrmaster134.fits
572  13.698  0.008  fsubbfrmaster134.fits
573  13.027  0.005  fsubbfrmaster134.fits
574  12.613  0.004  fsubbfrmaster134.fits
575  13.288  0.006  fsubbfrmaster134.fits
576  13.663  0.007  fsubbfrmaster134.fits
577  12.678  0.004  fsubbfrmaster134.fits
578  13.260  0.006  fsubbfrmaster134.fits
579  13.076  0.005  fsubbfrmaster134.fits
580  13.970  0.010  fsubbfrmaster134.fits
581  14.667  0.015  fsubbfrmaster134.fits
582  14.324  0.013  fsubbfrmaster134.fits
583  12.598  0.004  fsubbfrmaster134.fits
